slug,phase,event_time,description
sl-11-30,pre_launch,00:16:00,2nd stage LOX loading begins
sl-11-30,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-11-30,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-11-30,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-11-30,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-11-30,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-11-30,pre_launch,00:00:00,Falcon 9 liftoff
sl-11-30,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-11-30,post_launch,00:02:24,1st stage main engine cutoff (MECO)
sl-11-30,post_launch,00:02:28,1st and 2nd stages separate
sl-11-30,post_launch,00:02:35,2nd stage engine starts (SES-1)
sl-11-30,post_launch,00:02:55,Fairing separation
sl-11-30,post_launch,00:06:13,1st stage entry burn begins
sl-11-30,post_launch,00:06:39,1st stage entry burn ends
sl-11-30,post_launch,00:08:02,1st stage landing burn begins
sl-11-30,post_launch,00:08:24,1st stage landing
sl-11-30,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-11-30,post_launch,00:53:27,2nd stage engine starts (SES-2)
sl-11-30,post_launch,00:53:28,2nd stage engine cutoff (SECO-2)
sl-11-30,post_launch,01:00:19,Starlink satellites deploy
kf-03,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
kf-03,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
kf-03,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
kf-03,pre_launch,00:16:00,2nd stage LOX loading begins
kf-03,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
kf-03,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
kf-03,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
kf-03,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
kf-03,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
kf-03,pre_launch,00:00:00,Falcon 9 liftoff
kf-03,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
kf-03,post_launch,00:02:25,1st stage main engine cutoff (MECO)
kf-03,post_launch,00:02:28,1st and 2nd stages separate
kf-03,post_launch,00:02:36,2nd stage engine starts (SES-1)
kf-03,post_launch,00:03:25,Fairing separation 
kf-03,post_launch,00:06:09,1st stage entry burn begins
kf-03,post_launch,00:06:35,1st stage entry burn ends
kf-03,post_launch,00:07:48,1st stage landing burn begins
kf-03,post_launch,00:08:18,1st stage landing
kf-03,post_launch,00:08:30,2nd stage engine cutoff (SECO-1)
kf-03,post_launch,00:52:50,2nd stage engine starts (SES-2)
kf-03,post_launch,00:52:53,2nd stage engine cutoff (SECO-2)
kf-03,post_launch,00:56:25,Kuiper satellite deployment sequence begins
kf-03,post_launch,01:04:06,Kuiper satellite deployment sequence ends
sl-10-15,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-15,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-15,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-15,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-15,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-15,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-15,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-15,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-15,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-15,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-15,post_launch,00:01:12 ,Max Q (Moment of peak mechanical stress on the rocket)
sl-10-15,post_launch,00:02:24 ,1st stage main engine cutoff (MECO)
sl-10-15,post_launch,00:02:28 ,1st and 2nd stages separate
sl-10-15,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-10-15,post_launch,00:02:56 ,Fairing separation 
sl-10-15,post_launch,00:06:11 ,1st stage entry burn begins
sl-10-15,post_launch,00:06:37	,1st stage entry burn ends
sl-10-15,post_launch,00:08:00,1st stage landing burn begins
sl-10-15,post_launch,00:08:24 ,1st stage landing 
sl-10-15,post_launch,00:08:39 ,2nd stage engine cutoff (SECO-1)
sl-10-15,post_launch,00:54:56	,2nd stage engine starts (SES-2)
sl-10-15,post_launch,00:54:57 ,2nd stage engine cutoff (SECO-2)
sl-10-15,post_launch,01:04:18,Starlink satellites deploy
sl-10-33,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-33,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-33,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-33,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-33,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-33,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-33,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-33,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-33,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-33,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-33,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-10-33,post_launch,00:02:25,1st stage main engine cutoff (MECO)
sl-10-33,post_launch,00:02:29,1st and 2nd stages separate
sl-10-33,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-10-33,post_launch,00:02:58,Fairing separation 
sl-10-33,post_launch,00:06:01,1st stage entry burn begins
sl-10-33,post_launch,00:06:23,1st stage entry burn ends
sl-10-33,post_launch,00:07:58,1st stage landing burn begins
sl-10-33,post_launch,00:08:20,1st stage landing
sl-10-33,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-10-33,post_launch,00:52:10,2nd stage engine starts (SES-2)
sl-10-33,post_launch,00:52:11,2nd stage engine cutoff (SECO-2)
sl-10-33,post_launch,01:01:31 ,Starlink satellites deploy
sl-6-100,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-6-100,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-6-100,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-6-100,pre_launch,00:16:00,2nd stage LOX loading begins
sl-6-100,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-6-100,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-6-100,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-6-100,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-6-100,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-6-100,pre_launch,00:00:00,Falcon 9 liftoff
sl-6-100,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-6-100,post_launch,00:02:24,1st stage main engine cutoff (MECO)
sl-6-100,post_launch,00:02:28,1st and 2nd stages separate
sl-6-100,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-6-100,post_launch,00:02:57,Fairing separation
sl-6-100,post_launch,00:06:08,1st stage entry burn begins
sl-6-100,post_launch,00:06:34,1st stage entry burn ends
sl-6-100,post_launch,00:07:55,1st stage landing burn begins
sl-6-100,post_launch,00:08:20,1st stage landing
sl-6-100,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-6-100,post_launch,00:53:52,2nd stage engine starts (SES-2)
sl-6-100,post_launch,00:53:54,2nd stage engine cutoff (SECO-2)
sl-6-100,post_launch,01:04:59 ,Starlink satellites deploy
sl-6-82,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-6-82,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-6-82,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-6-82,pre_launch,00:16:00,2nd stage LOX loading begins
sl-6-82,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-6-82,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-6-82,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-6-82,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-6-82,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-6-82,pre_launch,00:00:00,Falcon 9 liftoff
sl-6-82,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-6-82,post_launch,00:02:24,1st stage main engine cutoff (MECO)
sl-6-82,post_launch,00:02:28,1st and 2nd stages separate
sl-6-82,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-6-82,post_launch,00:02:57,Fairing separation
sl-6-82,post_launch,00:06:06,1st stage entry burn begins
sl-6-82,post_launch,00:06:31,1st stage entry burn ends
sl-6-82,post_launch,00:07:52,1st stage landing burn begins
sl-6-82,post_launch,00:08:17,1st stage landing
sl-6-82,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-6-82,post_launch,00:53:46,2nd stage engine starts (SES-2)
sl-6-82,post_launch,00:53:47,2nd stage engine cutoff (SECO-2)
sl-6-82,post_launch,01:04:53	,Starlink satellites deploy
imap,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
imap,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
imap,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
imap,pre_launch,00:16:00,2nd stage LOX loading begins
imap,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
imap,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
imap,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
imap,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
imap,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
imap,pre_launch,00:00:00,Falcon 9 liftoff
imap,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
imap,post_launch,00:02:29,1st stage main engine cutoff (MECO)
imap,post_launch,00:02:32,1st and 2nd stages separate
imap,post_launch,00:02:40,2nd stage engine starts 
imap,post_launch,00:03:12,Fairing separation 
imap,post_launch,00:06:37,1st stage entry burn start
imap,post_launch,00:07:07,1st stage entry burn ends
imap,post_launch,00:07:52,2nd stage engine cutoff (SECO-1)
imap,post_launch,00:08:20,1st stage landing burn start
imap,post_launch,00:08:45,1st stage landing 
imap,post_launch,01:12:28,2nd stage engine starts (SES-2)
imap,post_launch,01:13:30	,2nd stage engine cutoff (SECO-2)
imap,post_launch,01:23:51,IMAP deploys
imap,post_launch,01:30:26,Space Weather Follow On-Lagrange 1 deploys
imap,post_launch,01:36:46,Carruthers Geocorona Observatory deploys
tracers,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
tracers,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
tracers,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
tracers,pre_launch,00:16:00,2nd stage LOX loading begins
tracers,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
tracers,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
tracers,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
tracers,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
tracers,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
tracers,pre_launch,00:00:00,Falcon 9 liftoff
tracers,post_launch,00:01:12,Max Q (Moment of peak mechanical stress on the rocket)
tracers,post_launch,00:02:13,1st stage main engine cutoff (MECO)
tracers,post_launch,00:02:17 ,1st and 2nd stages separate
tracers,post_launch,00:02:21	,Stage 1 flip
tracers,post_launch,00:02:24	,2nd stage engine starts (SES-1)
tracers,post_launch,00:02:30,Boostback burn starts
tracers,post_launch,00:02:56	,Fairing separation
tracers,post_launch,00:03:26	,Boostback burn ends
tracers,post_launch,00:06:04 ,1st stage entry burn begins
tracers,post_launch,00:06:21 	,1st stage entry burn ends
tracers,post_launch,00:07:12 ,1st stage landing burn begins
tracers,post_launch,00:07:46	,1st stage landing 
tracers,post_launch,00:08:02 ,2nd stage engine cutoff (SECO-1)
tracers,post_launch,00:50:44 ,2nd stage engine starts (SES-2)
tracers,post_launch,00:50:47 ,2nd stage engine cutoff (SECO-2)
tracers,post_launch,00:54:30	,Bard deploys
tracers,post_launch,00:54:50	,REAL deploys
tracers,post_launch,01:05:40 ,2nd stage engine starts (SES-3)
tracers,post_launch,01:05:41 ,2nd stage engine cutoff (SECO-3)
tracers,post_launch,01:30:07 ,2nd stage engine starts (SES-4)
tracers,post_launch,01:30:08 ,2nd stage engine cutoff (SECO-4)
tracers,post_launch,01:34:26	,First TRACERS satellite deploys
tracers,post_launch,01:40:41	,Second TRACERS satellite deploys
tracers,post_launch,01:44:46,Epic Athena deploys
tracers,post_launch,01:45:06	,LIDE deploys
tracers,post_launch,01:45:26	,Skykraft 4 deploys
sl-6-81,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-6-81,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-6-81,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-6-81,pre_launch,00:16:00,2nd stage LOX loading begins
sl-6-81,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-6-81,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-6-81,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-6-81,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-6-81,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-6-81,pre_launch,00:00:00,Falcon 9 liftoff
sl-6-81,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-6-81,post_launch,00:02:24,1st stage main engine cutoff (MECO)
sl-6-81,post_launch,00:02:28,1st and 2nd stages separate
sl-6-81,post_launch,00:02:35,2nd stage engine starts (SES-1)
sl-6-81,post_launch,00:02:57,Fairing separation
sl-6-81,post_launch,00:06:09,1st stage entry burn begins
sl-6-81,post_launch,00:06:35,1st stage entry burn ends
sl-6-81,post_launch,00:08:00,1st stage landing burn begins
sl-6-81,post_launch,00:08:22,1st stage landing
sl-6-81,post_launch,00:08:38,2nd stage engine cutoff (SECO-1)
sl-6-81,post_launch,00:53:53,2nd stage engine starts (SES-2)
sl-6-81,post_launch,00:53:55,2nd stage engine cutoff (SECO-2)
sl-6-81,post_launch,01:05:00,Starlink satellites deploy
sl-12-13,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-12-13,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-12-13,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-12-13,pre_launch,00:16:00,2nd stage LOX loading begins
sl-12-13,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-12-13,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-12-13,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-12-13,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-12-13,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-12-13,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-30,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-30,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-30,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-30,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-30,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-30,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-30,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-30,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-30,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-30,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-30,post_launch,00:01:12 ,Max Q (Moment of peak mechanical stress on the rocket)
sl-10-30,post_launch,00:02:25 ,1st stage main engine cutoff (MECO)
sl-10-30,post_launch,00:02:28 ,1st and 2nd stages separate
sl-10-30,post_launch,00:02:35 ,2nd stage engine starts (SES-1)
sl-10-30,post_launch,00:02:57 ,Fairing separation 
sl-10-30,post_launch,00:06:06 ,1st stage entry burn begins
sl-10-30,post_launch,00:06:31	,1st stage entry burn ends
sl-10-30,post_launch,00:07:59	,1st stage landing burn begins
sl-10-30,post_launch,00:08:24 ,1st stage landing 
sl-10-30,post_launch,00:08:38 ,2nd stage engine cutoff (SECO-1)
sl-10-30,post_launch,00:54:49	,2nd stage engine starts (SES-2)
sl-10-30,post_launch,00:54:51 ,2nd stage engine cutoff (SECO-2)
sl-10-30,post_launch,01:04:11 ,Starlink satellites deploy
sl-11-5,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-11-5,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-11-5,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-11-5,pre_launch,00:16:00,2nd stage LOX loading begins
sl-11-5,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-11-5,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-11-5,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-11-5,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-11-5,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-11-5,pre_launch,00:00:00,Falcon 9 liftoff
sl-11-5,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-11-5,post_launch,00:02:24,1st stage main engine cutoff (MECO)
sl-11-5,post_launch,00:02:28,1st and 2nd stages separate
sl-11-5,post_launch,00:02:35,2nd stage engine starts (SES-1)
sl-11-5,post_launch,00:02:56,Fairing deployment
sl-11-5,post_launch,00:06:06,1st stage entry burn begins
sl-11-5,post_launch,00:06:30,1st stage entry burn ends
